Instance,Terminal,Layer,X location,Y location,Voltage
clkload1,VGND,li1,99.1300,130.5600,0.000237
clkload0,VGND,li1,135.4700,70.7200,0.000185
clkbuf_3_7__f_clk,VGND,li1,259.9000,348.1600,0.000321
clkbuf_3_6__f_clk,VGND,li1,291.1800,272.0000,0.000262
clkbuf_3_5__f_clk,VGND,li1,104.4200,326.4000,0.000386
clkbuf_3_4__f_clk,VGND,li1,114.0800,244.8000,0.000320
clkbuf_3_3__f_clk,VGND,li1,296.7000,141.4400,0.000199
clkbuf_3_2__f_clk,VGND,li1,285.6600,70.7200,0.000235
clkbuf_3_1__f_clk,VGND,li1,105.3400,130.5600,0.000248
clkbuf_3_0__f_clk,VGND,li1,139.3800,70.7200,0.000189
clkbuf_0_clk,VGND,li1,197.3400,201.2800,0.000058
clkbuf_leaf_83_clk,VGND,li1,30.1300,114.2400,0.000036
clkbuf_leaf_82_clk,VGND,li1,80.2700,103.3600,0.000161
clkbuf_leaf_81_clk,VGND,li1,72.9100,65.2800,0.000123
clkbuf_leaf_80_clk,VGND,li1,85.7900,21.7600,0.000098
clkbuf_leaf_79_clk,VGND,li1,137.3100,65.2800,0.000148
clkbuf_leaf_78_clk,VGND,li1,142.8300,27.2000,0.000094
clkbuf_leaf_77_clk,VGND,li1,174.1100,16.3200,0.000066
clkbuf_leaf_76_clk,VGND,li1,163.0700,108.8000,0.000069
clkbuf_leaf_75_clk,VGND,li1,131.7900,97.9200,0.000133
clkbuf_leaf_74_clk,VGND,li1,154.7900,146.8800,0.000198
clkbuf_leaf_73_clk,VGND,li1,175.9500,114.2400,0.000056
clkbuf_leaf_72_clk,VGND,li1,247.2500,152.3200,0.000194
clkbuf_leaf_71_clk,VGND,li1,266.1100,130.5600,0.000177
clkbuf_leaf_70_clk,VGND,li1,232.0700,103.3600,0.000118
clkbuf_leaf_69_clk,VGND,li1,217.8100,65.2800,0.000115
clkbuf_leaf_68_clk,VGND,li1,214.5900,32.6400,0.000118
clkbuf_leaf_67_clk,VGND,li1,271.1700,21.7600,0.000148
clkbuf_leaf_66_clk,VGND,li1,285.4300,32.6400,0.000133
clkbuf_leaf_65_clk,VGND,li1,297.8500,76.1600,0.000090
clkbuf_leaf_64_clk,VGND,li1,296.9300,65.2800,0.000106
clkbuf_leaf_63_clk,VGND,li1,312.1100,21.7600,0.000104
clkbuf_leaf_62_clk,VGND,li1,337.4100,21.7600,0.000059
clkbuf_leaf_61_clk,VGND,li1,369.1500,32.6400,0.000094
clkbuf_leaf_60_clk,VGND,li1,382.0300,87.0400,0.000098
clkbuf_leaf_59_clk,VGND,li1,315.7900,108.8000,0.000068
clkbuf_leaf_58_clk,VGND,li1,321.7700,125.1200,0.000111
clkbuf_leaf_57_clk,VGND,li1,376.9700,130.5600,0.000153
clkbuf_leaf_56_clk,VGND,li1,371.9100,152.3200,0.000167
clkbuf_leaf_55_clk,VGND,li1,376.5100,190.4000,0.000162
clkbuf_leaf_54_clk,VGND,li1,305.2100,179.5200,0.000096
clkbuf_leaf_53_clk,VGND,li1,311.6500,152.3200,0.000131
clkbuf_leaf_52_clk,VGND,li1,304.7500,125.1200,0.000151
clkbuf_leaf_51_clk,VGND,li1,240.3500,174.0800,0.000134
clkbuf_leaf_50_clk,VGND,li1,229.3100,206.7200,0.000226
clkbuf_leaf_49_clk,VGND,li1,253.2300,239.3600,0.000223
clkbuf_leaf_48_clk,VGND,li1,286.3500,277.4400,0.000160
clkbuf_leaf_47_clk,VGND,li1,304.7500,261.1200,0.000126
clkbuf_leaf_46_clk,VGND,li1,307.5100,233.9200,0.000118
clkbuf_leaf_45_clk,VGND,li1,356.2700,233.9200,0.000100
clkbuf_leaf_44_clk,VGND,li1,382.0300,217.6000,0.000184
clkbuf_leaf_43_clk,VGND,li1,377.4300,261.1200,0.000139
clkbuf_leaf_42_clk,VGND,li1,334.1900,282.8800,0.000055
clkbuf_leaf_41_clk,VGND,li1,376.5100,299.2000,0.000189
clkbuf_leaf_40_clk,VGND,li1,379.7300,326.4000,0.000193
clkbuf_leaf_38_clk,VGND,li1,280.3700,380.8000,0.000170
clkbuf_leaf_37_clk,VGND,li1,255.5300,375.3600,0.000183
clkbuf_leaf_36_clk,VGND,li1,221.4900,386.2400,0.000278
clkbuf_leaf_35_clk,VGND,li1,221.4900,353.6000,0.000120
clkbuf_leaf_34_clk,VGND,li1,216.8900,337.2800,0.000139
clkbuf_leaf_33_clk,VGND,li1,237.5900,315.5200,0.000195
clkbuf_leaf_32_clk,VGND,li1,268.4100,304.6400,0.000208
clkbuf_leaf_31_clk,VGND,li1,209.0700,266.5600,0.000122
clkbuf_leaf_30_clk,VGND,li1,227.9300,255.6800,0.000132
clkbuf_leaf_29_clk,VGND,li1,185.1500,272.0000,0.000114
clkbuf_leaf_28_clk,VGND,li1,173.1900,293.7600,0.000064
clkbuf_leaf_27_clk,VGND,li1,131.7900,288.3200,0.000280
clkbuf_leaf_26_clk,VGND,li1,150.1900,331.8400,0.000300
clkbuf_leaf_25_clk,VGND,li1,174.1100,315.5200,0.000078
clkbuf_leaf_24_clk,VGND,li1,190.6700,386.2400,0.000213
clkbuf_leaf_23_clk,VGND,li1,164.4500,386.2400,0.000258
clkbuf_leaf_22_clk,VGND,li1,121.2100,386.2400,0.000434
clkbuf_leaf_21_clk,VGND,li1,123.9700,331.8400,0.000379
clkbuf_leaf_20_clk,VGND,li1,80.2700,342.7200,0.000241
clkbuf_leaf_19_clk,VGND,li1,93.1500,380.8000,0.000455
clkbuf_leaf_18_clk,VGND,li1,63.7100,375.3600,0.000213
clkbuf_leaf_17_clk,VGND,li1,39.7900,359.0400,0.000100
clkbuf_leaf_16_clk,VGND,li1,34.2700,304.6400,0.000061
clkbuf_leaf_15_clk,VGND,li1,75.6700,288.3200,0.000315
clkbuf_leaf_14_clk,VGND,li1,27.8300,293.7600,0.000068
clkbuf_leaf_12_clk,VGND,li1,11.7300,228.4800,0.000080
clkbuf_leaf_11_clk,VGND,li1,69.2300,228.4800,0.000206
clkbuf_leaf_10_clk,VGND,li1,93.1500,212.1600,0.000202
clkbuf_leaf_9_clk,VGND,li1,111.5500,277.4400,0.000276
clkbuf_leaf_8_clk,VGND,li1,118.9100,228.4800,0.000205
clkbuf_leaf_7_clk,VGND,li1,128.1100,212.1600,0.000219
clkbuf_leaf_6_clk,VGND,li1,174.5700,206.7200,0.000093
clkbuf_leaf_5_clk,VGND,li1,137.3100,152.3200,0.000115
clkbuf_leaf_4_clk,VGND,li1,98.6700,146.8800,0.000272
clkbuf_leaf_3_clk,VGND,li1,66.4700,168.6400,0.000121
clkbuf_leaf_2_clk,VGND,li1,12.1900,184.9600,0.000047
clkbuf_leaf_1_clk,VGND,li1,36.5700,157.7600,0.000092
clkbuf_leaf_0_clk,VGND,li1,10.3500,136.0000,0.000008
MMU_696,VGND,li1,345.6900,391.6800,0.000020
fanout695,VGND,li1,66.7000,380.8000,0.000323
fanout694,VGND,li1,221.7200,375.3600,0.000159
fanout693,VGND,li1,300.3800,348.1600,0.000207
fanout692,VGND,li1,219.8800,375.3600,0.000157
fanout691,VGND,li1,210.6800,331.8400,0.000114
fanout690,VGND,li1,242.4200,310.0800,0.000144
fanout689,VGND,li1,208.8400,331.8400,0.000113
fanout688,VGND,li1,287.0400,282.8800,0.000142
fanout687,VGND,li1,288.8800,277.4400,0.000156
fanout686,VGND,li1,285.2000,282.8800,0.000146
fanout685,VGND,li1,357.8800,228.4800,0.000049
fanout684,VGND,li1,294.4000,223.0400,0.000051
fanout683,VGND,li1,195.9600,266.5600,0.000095
fanout682,VGND,li1,235.0600,244.8000,0.000124
fanout681,VGND,li1,214.3600,244.8000,0.000111
fanout680,VGND,li1,55.6600,386.2400,0.000240
fanout679,VGND,li1,101.6600,380.8000,0.000476
fanout678,VGND,li1,153.6400,380.8000,0.000354
fanout677,VGND,li1,165.1400,359.0400,0.000062
fanout676,VGND,li1,176.6400,348.1600,0.000067
fanout675,VGND,li1,170.6600,331.8400,0.000169
fanout674,VGND,li1,114.0800,337.2800,0.000212
fanout673,VGND,li1,53.3600,380.8000,0.000236
fanout672,VGND,li1,13.8000,304.6400,0.000040
fanout671,VGND,li1,11.9600,304.6400,0.000040
fanout670,VGND,li1,42.3200,304.6400,0.000069
fanout669,VGND,li1,100.2800,288.3200,0.000321
fanout668,VGND,li1,101.6600,282.8800,0.000314
fanout667,VGND,li1,169.7400,277.4400,0.000101
fanout666,VGND,li1,125.5800,233.9200,0.000039
fanout665,VGND,li1,9.6600,261.1200,0.000021
fanout664,VGND,li1,13.8000,250.2400,0.000017
fanout663,VGND,li1,58.4200,244.8000,0.000166
fanout662,VGND,li1,54.2800,239.3600,0.000063
fanout661,VGND,li1,11.9600,250.2400,0.000017
fanout660,VGND,li1,218.5000,195.8400,0.000084
fanout659,VGND,li1,297.1600,201.2800,0.000070
fanout658,VGND,li1,292.5600,201.2800,0.000075
fanout657,VGND,li1,332.1200,130.5600,0.000054
fanout656,VGND,li1,333.9600,130.5600,0.000059
fanout655,VGND,li1,297.1600,152.3200,0.000150
fanout654,VGND,li1,285.2000,130.5600,0.000152
fanout653,VGND,li1,220.8000,195.8400,0.000086
fanout652,VGND,li1,218.5000,195.8400,0.000084
fanout651,VGND,li1,214.8200,174.0800,0.000095
fanout650,VGND,li1,216.2000,152.3200,0.000136
fanout649,VGND,li1,240.1200,146.8800,0.000114
fanout648,VGND,li1,241.5000,130.5600,0.000155
fanout647,VGND,li1,303.1400,108.8000,0.000074
fanout646,VGND,li1,297.6200,108.8000,0.000075
fanout645,VGND,li1,288.8800,54.4000,0.000049
fanout644,VGND,li1,290.2600,43.5200,0.000055
fanout643,VGND,li1,209.7600,103.3600,0.000091
fanout642,VGND,li1,207.0000,87.0400,0.000023
fanout641,VGND,li1,199.6400,54.4000,0.000037
fanout640,VGND,li1,280.6000,59.8400,0.000052
fanout639,VGND,li1,201.4800,54.4000,0.000038
fanout638,VGND,li1,193.6600,38.0800,0.000053
fanout637,VGND,li1,19.7800,201.2800,0.000029
fanout636,VGND,li1,126.9600,195.8400,0.000084
fanout635,VGND,li1,108.5600,146.8800,0.000276
fanout634,VGND,li1,9.2000,201.2800,0.000033
fanout633,VGND,li1,12.4200,201.2800,0.000033
fanout632,VGND,li1,24.3800,201.2800,0.000025
fanout631,VGND,li1,14.2600,152.3200,0.000034
fanout630,VGND,li1,74.9800,43.5200,0.000042
fanout629,VGND,li1,127.8800,97.9200,0.000131
fanout628,VGND,li1,161.4600,21.7600,0.000049
fanout627,VGND,li1,130.1800,54.4000,0.000042
fanout626,VGND,li1,313.2600,348.1600,0.000148
fanout625,VGND,li1,316.0200,342.7200,0.000096
fanout624,VGND,li1,318.3200,331.8400,0.000043
fanout623,VGND,li1,271.8600,359.0400,0.000093
fanout622,VGND,li1,320.6200,277.4400,0.000073
fanout621,VGND,li1,299.4600,288.3200,0.000089
fanout620,VGND,li1,293.0200,239.3600,0.000150
fanout619,VGND,li1,279.2200,288.3200,0.000127
fanout618,VGND,li1,277.3800,282.8800,0.000150
fanout617,VGND,li1,251.1600,244.8000,0.000122
fanout616,VGND,li1,189.9800,369.9200,0.000070
fanout615,VGND,li1,139.8400,386.2400,0.000388
fanout614,VGND,li1,184.0000,272.0000,0.000114
fanout613,VGND,li1,195.0400,272.0000,0.000148
fanout612,VGND,li1,191.3600,212.1600,0.000057
fanout611,VGND,li1,322.4600,179.5200,0.000062
fanout610,VGND,li1,318.7800,179.5200,0.000067
fanout609,VGND,li1,325.2200,174.0800,0.000044
fanout608,VGND,li1,323.3800,174.0800,0.000047
fanout607,VGND,li1,336.2600,130.5600,0.000064
fanout606,VGND,li1,314.1800,152.3200,0.000122
fanout605,VGND,li1,227.7000,190.4000,0.000075
fanout604,VGND,li1,283.8200,125.1200,0.000150
fanout603,VGND,li1,293.4800,108.8000,0.000076
fanout602,VGND,li1,358.8000,59.8400,0.000026
fanout601,VGND,li1,325.2200,27.2000,0.000021
fanout600,VGND,li1,282.9000,65.2800,0.000110
fanout599,VGND,li1,277.3800,48.9600,0.000079
fanout598,VGND,li1,271.4000,38.0800,0.000077
fanout597,VGND,li1,150.8800,201.2800,0.000082
fanout596,VGND,li1,152.2600,201.2800,0.000080
fanout595,VGND,li1,187.2200,119.6800,0.000033
fanout594,VGND,li1,99.8200,152.3200,0.000111
fanout593,VGND,li1,148.5800,108.8000,0.000075
fanout592,VGND,li1,146.2800,108.8000,0.000075
fanout591,VGND,li1,26.2200,184.9600,0.000030
fanout590,VGND,li1,28.9800,190.4000,0.000025
fanout589,VGND,li1,85.5600,195.8400,0.000077
fanout588,VGND,li1,27.6000,190.4000,0.000022
fanout587,VGND,li1,53.8200,179.5200,0.000062
fanout586,VGND,li1,19.7800,174.0800,0.000025
fanout585,VGND,li1,60.2600,244.8000,0.000172
fanout584,VGND,li1,74.5200,244.8000,0.000213
fanout583,VGND,li1,13.8000,255.6800,0.000019
fanout582,VGND,li1,67.6200,255.6800,0.000059
fanout581,VGND,li1,11.9600,255.6800,0.000019
fanout580,VGND,li1,15.6400,261.1200,0.000020
fanout579,VGND,li1,74.5200,299.2000,0.000069
fanout578,VGND,li1,39.5600,315.5200,0.000037
fanout577,VGND,li1,33.5800,315.5200,0.000030
fanout576,VGND,li1,28.9800,315.5200,0.000022
fanout575,VGND,li1,28.9800,320.9600,0.000047
fanout574,VGND,li1,26.2200,315.5200,0.000019
fanout573,VGND,li1,31.7400,320.9600,0.000054
fanout572,VGND,li1,34.9600,320.9600,0.000059
fanout571,VGND,li1,174.3400,342.7200,0.000073
fanout570,VGND,li1,196.4200,369.9200,0.000077
fanout569,VGND,li1,199.6400,359.0400,0.000060
fanout568,VGND,li1,200.1000,369.9200,0.000079
fanout567,VGND,li1,155.9400,353.6000,0.000081
fanout566,VGND,li1,156.4000,369.9200,0.000149
fanout565,VGND,li1,116.3800,157.7600,0.000098
fanout564,VGND,li1,113.1600,157.7600,0.000100
fanout563,VGND,li1,99.8200,152.3200,0.000111
fanout562,VGND,li1,166.5200,195.8400,0.000052
fanout561,VGND,li1,91.5400,163.2000,0.000085
fanout560,VGND,li1,126.0400,168.6400,0.000101
fanout559,VGND,li1,75.4400,163.2000,0.000083
fanout558,VGND,li1,120.7500,168.6400,0.000105
fanout557,VGND,li1,80.0400,174.0800,0.000080
fanout556,VGND,li1,123.0500,168.6400,0.000103
fanout555,VGND,li1,75.9000,157.7600,0.000119
fanout554,VGND,li1,106.7200,163.2000,0.000080
fanout553,VGND,li1,56.1200,157.7600,0.000112
fanout552,VGND,li1,106.0300,174.0800,0.000079
fanout551,VGND,li1,66.2400,157.7600,0.000118
fanout550,VGND,li1,15.6400,201.2800,0.000031
fanout549,VGND,li1,71.3000,206.7200,0.000121
fanout548,VGND,li1,63.0200,201.2800,0.000081
fanout547,VGND,li1,22.0800,201.2800,0.000027
fanout546,VGND,li1,11.5000,179.5200,0.000031
fanout545,VGND,li1,35.8800,228.4800,0.000100
fanout544,VGND,li1,16.5600,174.0800,0.000027
fanout543,VGND,li1,10.5800,217.6000,0.000033
fanout542,VGND,li1,17.4800,195.8400,0.000026
fanout541,VGND,li1,17.4800,201.2800,0.000030
fanout540,VGND,li1,10.5800,190.4000,0.000025
fanout539,VGND,li1,10.5800,212.1600,0.000042
fanout538,VGND,li1,21.1600,212.1600,0.000040
fanout537,VGND,li1,210.4500,217.6000,0.000065
fanout536,VGND,li1,154.5600,217.6000,0.000091
fanout535,VGND,li1,194.5800,223.0400,0.000041
fanout534,VGND,li1,141.2200,223.0400,0.000090
fanout533,VGND,li1,137.5400,239.3600,0.000100
fanout532,VGND,li1,176.1800,217.6000,0.000042
fanout531,VGND,li1,179.4000,217.6000,0.000036
fanout530,VGND,li1,133.4000,239.3600,0.000102
fanout529,VGND,li1,196.4200,239.3600,0.000116
fanout528,VGND,li1,126.5000,250.2400,0.000081
fanout527,VGND,li1,166.5200,217.6000,0.000067
fanout526,VGND,li1,125.1200,266.5600,0.000089
fanout525,VGND,li1,132.0200,266.5600,0.000085
fanout524,VGND,li1,130.1800,266.5600,0.000086
fanout523,VGND,li1,124.6600,272.0000,0.000162
fanout522,VGND,li1,127.8800,277.4400,0.000229
fanout521,VGND,li1,92.4600,261.1200,0.000085
fanout520,VGND,li1,84.1800,223.0400,0.000123
fanout519,VGND,li1,75.4400,223.0400,0.000123
fanout518,VGND,li1,69.0000,228.4800,0.000206
fanout517,VGND,li1,66.2400,223.0400,0.000116
fanout516,VGND,li1,71.3000,228.4800,0.000208
fanout515,VGND,li1,73.1400,228.4800,0.000208
fanout514,VGND,li1,46.9200,266.5600,0.000054
fanout513,VGND,li1,56.1200,228.4800,0.000168
fanout512,VGND,li1,19.7800,244.8000,0.000054
fanout511,VGND,li1,10.1200,244.8000,0.000061
fanout510,VGND,li1,16.5600,239.3600,0.000031
fanout509,VGND,li1,15.1800,266.5600,0.000023
fanout508,VGND,li1,15.1800,239.3600,0.000033
fanout507,VGND,li1,253.0000,266.5600,0.000112
fanout506,VGND,li1,214.8200,272.0000,0.000186
fanout505,VGND,li1,254.8400,288.3200,0.000148
fanout504,VGND,li1,200.1000,277.4400,0.000110
fanout503,VGND,li1,193.6600,282.8800,0.000085
fanout502,VGND,li1,263.1200,288.3200,0.000142
fanout501,VGND,li1,182.6200,288.3200,0.000086
fanout500,VGND,li1,220.8000,261.1200,0.000151
fanout499,VGND,li1,224.0200,261.1200,0.000152
fanout498,VGND,li1,184.4600,299.2000,0.000059
fanout497,VGND,li1,224.0200,266.5600,0.000121
fanout496,VGND,li1,184.9200,310.0800,0.000059
fanout495,VGND,li1,193.2000,310.0800,0.000074
fanout494,VGND,li1,188.6000,315.5200,0.000093
fanout493,VGND,li1,187.2200,310.0800,0.000062
fanout492,VGND,li1,144.9000,293.7600,0.000116
fanout491,VGND,li1,118.2200,288.3200,0.000305
fanout490,VGND,li1,134.5500,293.7600,0.000127
fanout489,VGND,li1,107.6400,288.3200,0.000317
fanout488,VGND,li1,93.8400,293.7600,0.000164
fanout487,VGND,li1,98.4400,293.7600,0.000162
fanout486,VGND,li1,84.6400,293.7600,0.000164
fanout485,VGND,li1,83.9500,304.6400,0.000104
fanout484,VGND,li1,80.5000,293.7600,0.000162
fanout483,VGND,li1,42.7800,299.2000,0.000049
fanout482,VGND,li1,27.1400,304.6400,0.000042
fanout481,VGND,li1,22.5400,299.2000,0.000022
fanout480,VGND,li1,20.7000,288.3200,0.000067
fanout479,VGND,li1,270.9400,315.5200,0.000161
fanout478,VGND,li1,287.9600,299.2000,0.000170
fanout477,VGND,li1,261.7400,320.9600,0.000121
fanout476,VGND,li1,258.9800,315.5200,0.000178
fanout475,VGND,li1,249.7800,326.4000,0.000152
fanout474,VGND,li1,257.6000,320.9600,0.000126
fanout473,VGND,li1,240.1200,331.8400,0.000111
fanout472,VGND,li1,283.8200,342.7200,0.000144
fanout471,VGND,li1,236.4400,337.2800,0.000143
fanout470,VGND,li1,274.6200,337.2800,0.000125
fanout469,VGND,li1,271.4000,337.2800,0.000129
fanout468,VGND,li1,228.6200,342.7200,0.000135
fanout467,VGND,li1,273.7000,331.8400,0.000094
fanout466,VGND,li1,232.7600,348.1600,0.000257
fanout465,VGND,li1,286.1200,337.2800,0.000111
fanout464,VGND,li1,231.3800,353.6000,0.000124
fanout463,VGND,li1,171.5800,320.9600,0.000087
fanout462,VGND,li1,156.8600,331.8400,0.000260
fanout461,VGND,li1,136.1600,331.8400,0.000354
fanout460,VGND,li1,151.1100,353.6000,0.000089
fanout459,VGND,li1,126.5000,337.2800,0.000192
fanout458,VGND,li1,115.9200,331.8400,0.000378
fanout457,VGND,li1,95.6800,342.7200,0.000244
fanout456,VGND,li1,89.2400,337.2800,0.000219
fanout455,VGND,li1,82.3400,342.7200,0.000243
fanout454,VGND,li1,76.8200,348.1600,0.000155
fanout453,VGND,li1,155.4800,119.6800,0.000045
fanout452,VGND,li1,133.4000,114.2400,0.000066
fanout451,VGND,li1,97.0600,108.8000,0.000069
fanout450,VGND,li1,117.7600,114.2400,0.000066
fanout449,VGND,li1,90.1600,108.8000,0.000066
fanout448,VGND,li1,111.5500,114.2400,0.000065
fanout447,VGND,li1,88.7800,125.1200,0.000053
fanout446,VGND,li1,88.7800,125.1200,0.000053
fanout445,VGND,li1,85.5600,125.1200,0.000052
fanout444,VGND,li1,93.3800,125.1200,0.000054
fanout443,VGND,li1,77.2800,125.1200,0.000049
fanout442,VGND,li1,80.5000,130.5600,0.000189
fanout441,VGND,li1,54.2800,152.3200,0.000077
fanout440,VGND,li1,60.7200,152.3200,0.000086
fanout439,VGND,li1,58.4200,152.3200,0.000083
fanout438,VGND,li1,135.7000,212.1600,0.000201
fanout437,VGND,li1,166.5200,206.7200,0.000112
fanout436,VGND,li1,161.4600,141.4400,0.000085
fanout435,VGND,li1,164.6800,195.8400,0.000055
fanout434,VGND,li1,15.1800,146.8800,0.000042
fanout433,VGND,li1,115.9200,168.6400,0.000109
fanout432,VGND,li1,16.5600,152.3200,0.000033
fanout431,VGND,li1,94.3000,168.6400,0.000120
fanout430,VGND,li1,40.4800,157.7600,0.000099
fanout429,VGND,li1,113.1600,163.2000,0.000077
fanout428,VGND,li1,118.6800,163.2000,0.000074
fanout427,VGND,li1,16.5600,163.2000,0.000026
fanout426,VGND,li1,83.7200,163.2000,0.000086
fanout425,VGND,li1,81.4200,163.2000,0.000085
fanout424,VGND,li1,87.8600,163.2000,0.000086
fanout423,VGND,li1,93.3800,184.9600,0.000104
fanout422,VGND,li1,83.7200,157.7600,0.000117
fanout421,VGND,li1,230.6900,114.2400,0.000095
fanout420,VGND,li1,161.4600,152.3200,0.000079
fanout419,VGND,li1,198.9500,119.6800,0.000045
fanout418,VGND,li1,163.3000,157.7600,0.000052
fanout417,VGND,li1,197.3400,119.6800,0.000044
fanout416,VGND,li1,177.1000,168.6400,0.000034
fanout415,VGND,li1,182.6200,184.9600,0.000031
fanout414,VGND,li1,198.7200,125.1200,0.000064
fanout413,VGND,li1,191.8200,190.4000,0.000043
fanout412,VGND,li1,183.5400,157.7600,0.000043
fanout411,VGND,li1,197.8000,195.8400,0.000065
fanout410,VGND,li1,199.8700,190.4000,0.000051
fanout409,VGND,li1,190.4400,168.6400,0.000058
fanout408,VGND,li1,204.4700,195.8400,0.000071
fanout407,VGND,li1,193.6600,195.8400,0.000059
fanout406,VGND,li1,211.1400,217.6000,0.000065
fanout405,VGND,li1,177.5600,212.1600,0.000053
fanout404,VGND,li1,197.3400,217.6000,0.000055
fanout403,VGND,li1,163.7600,212.1600,0.000120
fanout402,VGND,li1,157.7800,212.1600,0.000137
fanout401,VGND,li1,182.6200,217.6000,0.000039
fanout400,VGND,li1,148.5800,212.1600,0.000172
fanout399,VGND,li1,143.0600,217.6000,0.000112
fanout398,VGND,li1,143.9800,206.7200,0.000148
fanout397,VGND,li1,163.7600,223.0400,0.000055
fanout396,VGND,li1,133.4000,217.6000,0.000129
fanout395,VGND,li1,129.7200,217.6000,0.000136
fanout394,VGND,li1,127.8800,217.6000,0.000138
fanout393,VGND,li1,124.6600,250.2400,0.000081
fanout392,VGND,li1,122.8200,212.1600,0.000220
fanout391,VGND,li1,242.8800,195.8400,0.000095
fanout390,VGND,li1,264.5000,168.6400,0.000124
fanout389,VGND,li1,246.5600,206.7200,0.000209
fanout388,VGND,li1,253.0000,163.2000,0.000072
fanout387,VGND,li1,250.7000,217.6000,0.000076
fanout386,VGND,li1,247.0200,168.6400,0.000131
fanout385,VGND,li1,255.3000,228.4800,0.000072
fanout384,VGND,li1,258.5200,190.4000,0.000081
fanout383,VGND,li1,262.4300,233.9200,0.000117
fanout382,VGND,li1,263.5800,195.8400,0.000092
fanout381,VGND,li1,265.6500,233.9200,0.000118
fanout380,VGND,li1,273.7000,201.2800,0.000084
fanout379,VGND,li1,265.6500,228.4800,0.000070
fanout378,VGND,li1,260.8200,233.9200,0.000117
fanout377,VGND,li1,271.8600,233.9200,0.000118
fanout376,VGND,li1,267.2600,250.2400,0.000112
fanout375,VGND,li1,238.7400,239.3600,0.000211
fanout374,VGND,li1,230.0000,244.8000,0.000122
fanout373,VGND,li1,254.3800,255.6800,0.000122
fanout372,VGND,li1,218.0400,255.6800,0.000117
fanout371,VGND,li1,238.7400,261.1200,0.000155
fanout370,VGND,li1,208.8400,261.1200,0.000141
fanout369,VGND,li1,197.8000,261.1200,0.000116
fanout368,VGND,li1,200.1000,261.1200,0.000121
fanout367,VGND,li1,192.2800,266.5600,0.000084
fanout366,VGND,li1,181.7000,272.0000,0.000102
fanout365,VGND,li1,195.9600,272.0000,0.000148
fanout364,VGND,li1,179.4000,282.8800,0.000065
fanout363,VGND,li1,193.2000,277.4400,0.000100
fanout362,VGND,li1,316.7100,190.4000,0.000054
fanout361,VGND,li1,313.7200,157.7600,0.000087
fanout360,VGND,li1,312.3400,201.2800,0.000056
fanout359,VGND,li1,316.4800,179.5200,0.000076
fanout358,VGND,li1,313.2600,212.1600,0.000029
fanout357,VGND,li1,309.1200,174.0800,0.000073
fanout356,VGND,li1,320.6200,217.6000,0.000053
fanout355,VGND,li1,312.3400,179.5200,0.000084
fanout354,VGND,li1,316.0200,217.6000,0.000058
fanout353,VGND,li1,313.7200,223.0400,0.000039
fanout352,VGND,li1,325.2200,233.9200,0.000073
fanout351,VGND,li1,323.8400,217.6000,0.000051
fanout350,VGND,li1,326.6000,223.0400,0.000026
fanout349,VGND,li1,322.0000,233.9200,0.000080
fanout348,VGND,li1,302.4500,310.0800,0.000088
fanout347,VGND,li1,296.7000,277.4400,0.000137
fanout346,VGND,li1,299.0000,304.6400,0.000148
fanout345,VGND,li1,283.3600,282.8800,0.000148
fanout344,VGND,li1,270.9400,299.2000,0.000197
fanout343,VGND,li1,264.5000,337.2800,0.000136
fanout342,VGND,li1,260.8200,299.2000,0.000201
fanout341,VGND,li1,280.1400,304.6400,0.000186
fanout340,VGND,li1,259.4400,310.0800,0.000143
fanout339,VGND,li1,251.6200,310.0800,0.000147
fanout338,VGND,li1,254.3800,320.9600,0.000128
fanout337,VGND,li1,231.3800,315.5200,0.000187
fanout336,VGND,li1,256.2200,320.9600,0.000126
fanout335,VGND,li1,231.8400,320.9600,0.000131
fanout334,VGND,li1,75.4400,59.8400,0.000037
fanout333,VGND,li1,72.6800,70.7200,0.000102
fanout332,VGND,li1,75.6700,81.6000,0.000019
fanout331,VGND,li1,80.9600,43.5200,0.000043
fanout330,VGND,li1,84.1800,87.0400,0.000028
fanout329,VGND,li1,85.1000,92.4800,0.000043
fanout328,VGND,li1,95.6800,97.9200,0.000114
fanout327,VGND,li1,101.8900,97.9200,0.000118
fanout326,VGND,li1,91.0800,92.4800,0.000045
fanout325,VGND,li1,108.1000,97.9200,0.000121
fanout324,VGND,li1,103.9600,97.9200,0.000119
fanout323,VGND,li1,162.1500,97.9200,0.000077
fanout322,VGND,li1,150.4200,119.6800,0.000048
fanout321,VGND,li1,148.5800,103.3600,0.000114
fanout320,VGND,li1,126.0400,108.8000,0.000076
fanout319,VGND,li1,128.5700,114.2400,0.000066
fanout318,VGND,li1,17.0200,114.2400,0.000036
fanout317,VGND,li1,106.7200,108.8000,0.000072
fanout316,VGND,li1,39.1000,108.8000,0.000038
fanout315,VGND,li1,14.2600,119.6800,0.000015
fanout314,VGND,li1,75.4400,125.1200,0.000048
fanout313,VGND,li1,16.5600,125.1200,0.000018
fanout312,VGND,li1,37.7200,125.1200,0.000024
fanout311,VGND,li1,39.5600,125.1200,0.000026
fanout310,VGND,li1,41.8600,108.8000,0.000040
fanout309,VGND,li1,45.0800,108.8000,0.000042
fanout308,VGND,li1,144.2100,81.6000,0.000028
fanout307,VGND,li1,146.2800,70.7200,0.000166
fanout306,VGND,li1,145.8200,87.0400,0.000025
